ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
8.719764331543190,219.77889849178400,30681.120257939800,7.26876508884632,340.91849040741100,481.8534151940730,9.151209132982270,50.17859553556300,2.887725422454220,0
7.009601694292700,220.56199596960900,18628.696825147000,6.7816803970459200,,397.99610295937600,14.80867448166710,77.7635337907762,3.121944851326300,0
6.492638846153850,172.8639603240130,14625.561362859700,7.736569500362130,349.40405718167300,652.5375916144460,10.212058209222300,56.94972416875550,4.667770161467160,0
7.8145243207535600,180.34730837108700,17516.69936246290,7.489006437759970,352.2770291239510,370.0113728879430,14.28931978724980,80.88242514252850,2.901699555775160,0
9.652562935021930,205.206058601135,8508.153729977340,4.945416598638360,386.54118470183,392.76745284317800,12.446539133432400,53.898036570483900,3.192569798875330,0
8.007541219554260,151.73632191206700,8864.686480286260,11.251507349038200,,447.4843610277260,12.412691164547800,,5.250173060134280,0
,170.55008775515600,17561.272835697100,8.320209558082850,349.2919541577500,374.46384790951600,10.989145667060300,73.70144876048600,3.716659340751800,0
,204.7349975348730,33798.10895559450,6.578160636500240,,426.0805224202870,13.940220861276400,69.05166195667730,3.8451271657170000,0
7.386837696427600,189.5958143192250,29122.696996932600,8.420763302362690,321.5677644592070,458.0441705053530,17.19694309507500,56.76991473160850,4.816705216346370,0
5.497580321451810,204.68286959451100,29493.42296740950,7.60413034942968,323.60878586364100,476.8444591180020,16.672414601190700,83.41383836494890,5.060114928661620,0
6.057828113719530,230.71769333077800,44868.45836802400,6.443391565892090,,397.2367838901220,14.037903158503400,76.70160915731430,3.2922492668733700,0
,222.82121305829900,23879.22675685420,5.082356627955030,,382.75796556357200,15.856062237972000,66.2704766771235,4.235174415004400,0
6.268953336634950,185.70664661048800,24769.511393738700,6.717666040541140,318.22794217017400,534.5408374618640,13.628865444568500,69.13921994306930,4.6744959728986800,0
,190.92925578314400,20661.411062730400,10.175483776027400,299.34557629198400,471.06263985090000,9.225985272690080,60.02352277328650,4.969149725035600,0
6.284984822452390,196.77505624996600,29213.62038620880,8.52879260890159,334.4777947541070,574.5406714988470,11.095892522143700,,5.70328774274241,0
9.043095631701520,181.56666281388700,8273.59197053936,6.7010419208711100,,372.55121903981700,9.762360818326330,65.2163378646853,4.008499340500040,0
8.523062078756440,201.60849253061000,24207.29802654830,7.220716206607640,,436.6259903050160,15.740638732220400,63.310502745681900,5.112376365006610,0
,183.4648531176380,19998.85901868020,7.151888696454070,337.53953263765600,294.84680153384900,10.088668007025000,66.29916222466290,4.183319910746320,0
,193.4002675486310,30630.759939174300,6.873568148176790,342.19323950474100,430.39560039453900,17.446818223391600,49.88365315949830,2.913048442998910,0
4.029052709937870,203.38685650310200,42327.16801603930,8.550483092447970,279.67525562479700,503.7324283021420,13.758835833706900,46.3840637682621,4.179656266918070,0
6.412707041754050,204.35809685056100,32333.841542219600,5.204084472211440,345.71750030276000,389.2152949435970,11.14503976880580,91.20486667502400,5.014144884495,0
6.276294989981590,184.95205738489000,28653.47234174890,6.519434941013330,335.2577772874470,470.42967591266100,11.198483060942400,,4.342759276850000,0
7.648877927703540,188.50697741610000,22510.9750698624,8.617208146755680,,393.2935389967260,12.854519109800400,73.31350293073260,4.953533862998420,0
5.548181849115770,204.25989937053500,39997.783697493700,7.027226155631310,319.20293529760400,431.9724288771600,15.40039620342530,41.95229157332620,3.9454604837243200,0
,216.67561866505700,17870.31524621840,6.613386703486960,338.4159388402870,438.13210350537100,15.44149004728850,83.2727357518898,2.604959924643710,0
7.4686170188765800,240.34530524060100,36701.97434743680,4.536412951344510,339.2213511911470,453.2113664209740,16.106515109540400,67.95249572667730,3.384178840922890,0
,179.1494467023560,21051.365376288800,8.887846237973160,296.949069652605,418.269806221273,18.80051562615610,92.09600003604800,3.7647035935008900,0
7.9181504708531400,214.18661094783600,23823.492887703900,7.290877675600360,341.17332171859000,411.4244825713210,19.5850018943529,25.05737465521340,4.028958007331560,0
,191.7642561265860,10830.80124539960,6.362889370429760,,492.2003089527560,17.291645155864800,43.27254515821940,4.26677539510979,0
,181.3746513093470,14579.822072625900,5.4350581943960900,,308.79251460626100,9.545091692868430,60.21464668959230,4.161749271319300,0
5.433242116512630,201.78124550414300,31157.110167053700,7.286392323989020,304.4252752003140,451.557177709948,10.842095158854600,87.63401317906400,3.675717672978610,0
8.339511610034750,202.2016241790340,21295.749878708900,5.618116052890740,,428.9503287807240,15.491387491611200,81.3153266808257,4.827704246705360,0
6.715719087979790,195.19059854334400,19966.744696524000,7.744695762882320,354.2089231882360,411.7955028861900,17.323080725346800,67.98174060045570,2.443008005777360,0
6.0980120899463300,211.45401031110400,39352.77583836350,6.212191253207700,,488.1413127216000,11.791840273106100,46.928041333003600,4.590616740729230,0
6.576845323081140,156.22176808976700,12772.095750375800,9.759897651507410,341.7493777183880,418.9724665928770,10.382252653107600,78.3051797103557,3.7713135180813800,0
4.681098760235680,220.47612607659400,38748.41134555240,4.65251383340415,306.4511896424610,442.5305081273520,10.941269894858300,,4.125750332990420,0
8.151215310423660,219.56004997568700,13699.680707842800,3.8044282993197400,,460.52873600352900,14.951295013634400,79.63426080894890,3.523980505672180,0
,226.5483539155370,13584.49033849810,4.1906962110019700,374.15762079529100,335.37821151987500,9.147436118854100,82.86492862981400,2.364558911796690,0
,220.83603482920800,27319.569029946400,4.507101600118200,329.99718827271700,463.9651678344630,13.986735330572100,,5.666547310958310,0
5.669689566349440,194.13006899279100,20081.537954466100,6.77810364227845,,403.9899201737510,18.28480665026770,,3.5921334240895200,0
6.624943599869570,185.4109329251340,16360.566298166500,9.47284496887071,320.8465068608220,458.9239774232180,12.488006915884600,40.95997373565450,3.5466963721784300,0
8.273643584335900,188.16075105389100,11120.701045500700,7.410890857875190,346.31977379444400,344.15496462366200,15.314879171447400,89.44685002012260,3.331583734603580,0
,241.89551463867200,25717.936177980000,4.239997134523970,369.54114298782300,474.9374695635350,15.306062668023700,48.374211615683300,4.306218230824750,0
,221.6200579958310,11954.700730487700,6.657053081055690,,391.2387137269310,12.961432513382500,,3.2820613930954400,0
10.509668629307200,213.87687254040800,16786.925405599100,6.624220206292340,,411.2169780969670,16.59093153291090,67.74551458871630,3.505078834160680,0
5.1714340940560800,207.28053076460200,44612.751358310600,7.287925242270100,300.2542576645060,552.907589514154,12.723724502994900,52.23773579891310,2.949431503010540,0
6.964198299767610,193.75327979898700,27408.499332481800,10.18460459991430,307.6945220861760,302.94043324888800,15.889649588055800,78.0767379802981,2.3956831824148300,0
6.548796520597000,205.1681610439850,13584.900245458700,3.777648006694030,,327.9673430235870,15.627514479204800,51.85036617441000,4.197305124934160,0
6.555439264384330,195.1579764546400,15405.49648051100,2.7508373088106500,,436.2780756249890,10.855263219853000,,3.7920401696633400,0
9.04258286604996,221.32018437289400,14149.499829286700,5.325852714508290,366.6684084746750,377.8579585946210,13.008443109871700,87.89616570920920,4.348440139653610,0
5.970578907790690,202.74552028375500,19952.30947002820,7.872037771336380,311.1881847351430,412.0389222341290,18.632141561760700,73.16633786771350,5.013281168465720,0
6.273805781551280,191.8503964181030,15130.154367811100,5.112750509869740,349.9495295846940,538.2037133575560,12.383597205246100,52.09768737909520,4.5104053244440200,0
6.604007988638580,212.97846739531900,23564.57966347160,6.608205099167000,325.3538597390560,430.33275402019700,14.352904612071400,33.40304792532110,4.458966913210230,0
7.143941990149050,153.2363643879690,11553.039281308500,8.444687184831870,329.4044567185400,278.4832659168870,11.266886174258400,81.71841270493820,3.7928403073905500,0
8.11644657034648,208.68915313590600,23985.864422293900,7.513870224431930,346.42378707304000,436.29055173235500,9.612293183542080,67.38115657422020,2.9346974369973100,0
7.665187780430900,209.99724646336200,22993.72935030670,5.543901316277940,343.4942197241110,417.73898835756800,7.750606555288980,63.55182239341070,2.7071291616855100,0
5.555352972792190,154.3006836502830,20503.430054601700,9.644996547731550,313.470296699179,355.2069684706110,18.46869035388300,75.14036171327,4.5361459144294,0
7.543931304508230,192.23454077199100,24227.961139341900,7.241343464835190,336.151049803892,369.4276990877000,18.188872530383900,70.58850738433460,3.7031913057653900,1
,218.57354817585500,11724.62331510550,7.565406844549220,296.4305395160660,452.72769126621700,14.665703807731000,51.261826693139300,3.5613978299719100,1
7.3401708843321600,210.11881256065900,12810.423160250600,8.867293830473220,309.661577518229,412.7065583079050,12.389229184122300,73.51332057205720,3.919139532735150,1
10.015189062467700,210.1267169600140,9064.035830800270,7.198432414854300,363.56182011036700,324.64790875398600,10.213058200550500,92.64389187192100,3.846547549446090,1
,188.74356245264700,19037.46263750910,6.034236063601060,,388.0658567405990,15.149068262969300,78.4994180330055,2.72365054009649,1
7.846463340823770,233.97657939475000,6670.659353530030,6.844526213052130,,545.3106589916550,16.536216173110900,67.4840901235171,3.885623898479860,1
,155.67577693423200,52060.22680026680,2.5775552730545500,365.0809632968770,323.0010364016670,14.166602358927000,48.25430719011200,2.0007570315103700,1
6.334162775563270,197.48232643207100,23460.82138066360,6.121463538019160,303.5503239230730,399.5637856608890,18.82221589785010,62.222874607265500,4.038829793491570,1
9.616095703448060,221.7598178746630,12538.97402632580,9.089531143927860,,441.88100493180600,13.808375111215000,,2.946643668370940,1
,186.59525477170500,29496.9101574473,8.11774776205242,378.43050067865900,616.1752427782970,14.962779709959600,65.44456251887020,2.4752844638171900,1
8.892998479215110,224.07818298371900,22960.180643869700,8.982036448800590,274.68945853272000,466.2454797409940,9.693048966796200,59.5772117702484,3.619132804902200,1
,195.83657257871000,14563.682649079700,9.315976850163410,,289.66058635740500,9.184400746791650,49.54012015333410,3.957011709406520,1
8.141429899766310,211.79426732802500,15494.359837010400,9.450413981964610,,363.1293527237090,15.403389694655100,54.490733178293400,4.350921900795210,1
8.165714932759000,203.4193306887760,16925.01229722550,5.5743416672346900,337.2523246543810,527.9125435620630,18.361435591602700,60.393548484441500,3.9201164799638500,1
4.931958445234490,164.66676859700700,31155.540218305300,7.411483499547990,383.7826259115360,506.53141388629600,14.980033693407900,69.24922883403490,5.045982883287060,1
8.977821883109300,198.9962870125080,20225.6429226288,7.569518149893520,352.6858427866460,492.097824550344,19.62192339351540,64.17723223604790,3.1999996142418100,1
7.372611795824960,220.3871636355990,17606.885689078100,9.426339354029770,274.2068036850770,551.1452068352080,14.826441473858000,67.30542126001990,3.1825211188828400,1
9.107330383461760,202.5147113672720,24678.329289092,5.575906369507380,334.7173347045230,467.110761590556,12.937328739572700,46.9352518256491,4.49213994862107,1
4.168248461367500,164.3512892657660,23863.7168635121,8.593819232313370,,547.4668311616420,13.843493799124700,71.04673524990040,2.804525051409480,1
7.806909023349840,216.47316874118700,21299.31865733510,6.2175970852163800,,524.0797055340380,13.895630615297000,83.14699902162180,5.127910987699840,1
6.7046354257784700,230.7669397865980,9727.761715714960,5.94369457895465,223.23581613133100,405.76157110740200,12.82650936868880,74.38519941725970,3.4221786198283900,1
3.6231658482586600,156.89891668869300,26738.525360886000,5.02314259061121,388.7522530536980,388.75262033130300,17.19601210467720,63.56487021843480,5.370205548696380,1
7.966856823982580,186.35336104727300,21440.73884828450,7.832473707577790,393.7670457263520,461.3562274945040,13.91386962959760,86.12181103853180,5.115430914016900,1
4.5956077558097700,204.85965979001500,13891.038530039900,6.371344530423110,,631.8220781685860,11.420910359124800,70.4490025357391,3.9789198069466700,1
,204.66904671521900,12874.444637029800,5.071164450220340,324.70129261448800,402.6192861825650,16.642479709112400,64.84674856579930,4.058942266477220,1
3.994497605953490,179.45419201070300,18682.27713864190,6.464792740892930,331.1456211400730,538.1749592223950,13.916820320125000,,3.3791473508468800,1
8.907987117561260,202.46121129761900,33653.7619633927,5.431878695884320,330.8271327591180,426.18656504996100,18.759902243560200,79.37062125022670,4.6412585321295400,1
5.898726324805970,198.31001978048200,21148.241904730700,9.124900321580660,326.2542815359670,312.38858564170100,13.042948001733100,74.31161875623880,4.899815187496650,1
9.51462662210288,215.7255270197800,16553.562437442200,7.547859470408600,321.77621306029200,453.91848950016500,9.640241051762020,57.86542318162910,2.645036370222640,1
8.842463655897200,229.96442239785900,7839.318759829380,10.508809892873700,278.42826495080100,370.0851533742650,15.790977327692300,77.16661878342130,4.576728706441390,1
7.721078493617460,208.43859260220200,17248.61874200270,7.6853697349708500,286.4035215485700,269.0136348220540,11.757348236756800,56.8845279970477,3.223951089800070,1
9.089421098422100,208.91472003929400,32238.077782489600,6.895013644713990,321.08046524060900,449.25997564536,12.514641255723600,89.21307429428110,4.43011601625449,1
1.7570371154907800,147.58183139318700,41538.24273000270,7.728177044016060,376.012933045253,428.44482252009900,10.828696338235100,65.00583980748950,2.9675541301719300,1
7.725192099493610,213.9513281293330,20461.759043330100,5.34031864919632,,338.21425829801200,17.032466110374600,58.587459359296900,4.1633255369929300,1
6.729191489422880,178.49363187309200,31991.958746650000,5.632940371018290,,341.77477792211,14.805198456082800,64.12915495073170,5.112254250604550,1
5.085429352833510,173.5659710719440,33455.24099482320,6.033247172047700,351.2712670306560,507.47624901785700,17.795957452409900,62.46613537245580,3.961730669540860,1
9.545270521249010,212.04639107513600,25189.830621579400,6.2038687851292300,316.56731934499300,498.2669593558270,20.05151858316620,52.90112725787560,4.983903465009580,1
,182.53397835188200,20049.242099213300,8.480467959960180,330.12786856306300,328.70096062822000,12.332288113529400,79.7847803952545,3.6935109356881000,1
6.246264053794830,163.21803844969500,26408.88176751280,6.029670479976020,429.0223118320000,509.95686424056900,23.569644908143600,19.175174536546300,5.044454777717950,1
7.3764491048464,168.75000723384700,37191.11414053760,4.184943038274490,,439.31285329801900,15.900985054562300,63.3348946717681,5.767354666497640,1
7.802426084121590,232.6702799913260,14382.902158062000,7.62692290707145,,413.292183492284,15.495603371645800,42.00208201140490,4.363529881475540,1
8.596767212344780,202.34318749090900,15173.471149854400,7.248624986357720,373.6533276680720,315.4790703994880,15.00867420137010,76.87966925788340,3.2386929330871100,1
6.436444496090230,192.99566481000400,19579.389545753700,7.640874321804040,314.92273899079100,379.67536682471600,12.897049257694700,75.83913181440320,3.415851385375160,1
7.33347772602672,233.72135507753300,16066.552124395600,8.181988064844400,224.21250304477900,401.73930871328100,15.313977749206300,81.8420621564831,4.772662700779370,1
6.144759037662150,210.97974749526700,19981.31518756180,9.203614112389080,271.0971043194310,332.59812622473000,17.187963350912400,79.63424204397410,3.082080495833990,1
4.725997720598260,175.99148679256000,34265.83058147380,5.923395846861920,324.8707242178730,441.9451807095720,12.636086459195500,,3.644606540888710,1
5.393345914423260,172.55026149278100,28099.038729259800,5.789668676373400,372.6219432465150,505.5423486694560,17.53070355831840,67.27387447832180,4.633854752317120,1
5.624819996402400,215.82287257203400,9028.760344852110,9.256097772286740,274.29230540617100,340.64839262295200,10.680672738252400,72.48745023112330,4.355489161530190,1
5.768868031092240,184.3950027880670,31155.988820087400,8.392833532289160,356.55269711988200,380.09681012980700,10.430339792435700,100.23166781440500,3.0926263788263000,1
,195.8746341633260,17749.298664018100,7.556750343971980,,512.4544684082950,15.485275629289900,54.13265784184890,2.7756354336001300,1
5.251353815475830,167.92433600732000,34768.93341990610,4.023081338990860,377.1434888935290,315.536105373161,10.429159462767200,70.59338709838160,4.072252323176480,1
7.68878591609137,209.18562534532000,29568.535852018100,9.817335635498170,294.34773223445900,355.6986132389770,13.918768617655800,71.68153964307830,3.9186731557714800,1
3.681076270548830,144.2652698526350,26726.77111340620,6.0952829186471000,,564.1838239951720,13.651105374844300,92.29910069910990,3.8930704029978300,1
4.897691706502590,169.23576826579800,14676.71627206920,8.318607336847490,,437.53869239362400,16.21914101542480,81.94780622974460,3.8944643329846300,1
5.8427546011897000,202.04477526794800,13969.26156241780,6.64391802773037,290.79595450917200,475.1429562109710,18.189838506263200,77.93110394691140,4.490392564009720,1
,193.4101406425250,14472.391549496800,5.640672344946840,322.6744621102130,431.4573372034280,12.721921884768700,92.75885234396440,4.414818909753490,1
5.038316783143260,170.36046254939900,25866.103948582300,7.403750049124540,,350.39102412394000,13.270278830445300,65.33163286459960,3.9136957758444700,1
9.96124770904986,220.038185981074,11939.769859280000,8.428753588042050,337.48361004403100,398.68093562640900,14.792585197440500,60.99184257834990,3.2465830972284400,1
7.417502636689080,198.70565298813400,24389.36288513360,4.790681389223980,289.3313577693060,366.37072364754400,18.415180455004300,87.99622277162430,3.3912406668716100,1
,160.3259716092890,37795.763317883900,9.15222467032826,390.2766084356860,441.98610614652100,16.450990050021200,21.355275176305100,4.4419798358481800,1
5.09993200503465,189.66593654789000,21807.40013130370,4.368152032038050,,334.5123058810010,14.732291221052500,49.98567904726280,5.159301248966910,1
3.6331628288625300,179.35057672479900,28584.17580970700,5.246381746649560,292.44053636393700,500.866018456054,8.95640145961113,77.3609852692872,3.3495716551359600,1
8.860450853927210,193.74310515437100,24085.11214024340,6.1831095178272100,,526.7049237128010,9.901327631938610,81.33933980941580,4.677713326887140,1
10.13793228826110,242.00571600208500,15088.827652848900,8.677789359299590,,596.3463463537490,14.971198823843700,62.36582435098710,3.8720181587617000,1
9.900814840038260,199.0837517570170,16233.134679362200,8.14664316834556,380.11302950022400,345.01985183664600,20.386719629536500,73.38148841994280,2.3950021100616600,1
10.26843050116340,218.21668247048100,13753.99337343070,7.512608141042460,334.17807471095600,341.60220865225200,15.671563525842800,84.68266023310610,4.304689262186710,1
0.22749905020219900,152.5301111764230,39028.599340290800,3.4624920476792800,283.69378223429700,443.0292321286280,13.201943203829200,62.32271110691730,3.545741437567910,1
6.0172609236891300,206.01439977830000,15157.268786501600,7.582123856166230,307.7044735832640,431.78198749065500,14.22175703606800,53.31997717469850,4.427712282297470,1
7.110845138033220,213.88633690096800,25043.53280335710,6.048437038051850,245.95425295135900,505.73553454097700,16.38314048027100,91.68102605172320,5.712792127184660,1
6.350290472055330,190.38373782069600,14905.393851576400,5.537830156620090,,446.840605056286,13.98356664497350,67.81709623719210,4.265233067313500,1
8.129341720237190,211.12331234907000,22982.927444607100,6.779005476818380,326.39795325728000,367.9887836916990,13.910933188836300,55.795356643677000,4.822043563607490,1
10.252816232929500,218.2797000559970,18158.842119050900,8.657341897259340,349.5295678863060,336.1988371922730,19.4425988167568,82.85827183958870,4.559836218772730,1
5.462355934706150,187.70953274686900,11642.148998546000,8.4396410712474,,534.6639448904970,8.129792646305420,74.60371287284920,4.486180492425560,1
9.239440361060410,212.56907634315300,14829.624212321500,7.172920416881900,324.1289152554000,575.4219683641890,16.581120438382900,66.88527012551620,3.4719711273327900,1
7.071314192217860,213.61962501948700,20038.796416929400,7.602251873891980,290.05721880909700,605.3050414394090,8.713963616341120,58.41345969332730,4.293726559748640,1
7.11589526567209,193.70674452434400,18463.88366234150,4.9243889968068100,319.0569513003890,369.5340340017000,14.841579896963700,54.43749401642610,3.7360205470554300,1
8.238996596889070,199.5945386636890,25046.798640288300,9.288019857195890,350.8359860186520,328.3633982586780,18.743230788080700,54.41696499379490,3.089923748952150,1
6.446252031563200,204.25356307886800,11104.250507939700,7.648612892834540,,418.0412195645080,16.62562737934100,,4.976957857871970,1
6.161779499462050,202.7569725044580,12229.647584088500,11.523597512651400,324.04803479549600,344.3656891332470,14.685926834805700,47.803193695736000,4.003547029108380,1
6.772156537729460,196.90009840651100,13790.296201812700,9.57505287265186,,347.58837474387800,17.705727306416100,68.37981451778120,3.82725596122325,1
7.061845519716820,211.0916870824710,11300.238108793800,8.866359287204890,299.93807105083400,353.5104246491600,16.895753682783000,67.5771086755158,3.958248504440260,1
4.638250258554130,182.41962093934300,34261.98588949730,6.197715941573340,307.45845423970700,439.1177045525740,7.760852569489200,,4.124537824896340,1
7.6789668886832000,205.47991835519700,7472.506480020470,7.181868527775380,,395.23578431177200,7.9181503376644900,76.37830906277960,3.7189815585763100,1
8.137713063107280,178.71663294161300,33786.716309201100,9.10188513655897,,481.0735393354330,12.273180646441900,95.90528790951600,2.743866752405660,1
7.481397771916630,186.07476549927400,13781.780283955700,4.649253929836750,377.3443718640400,323.7728426252200,11.687123837165800,66.2916498377711,4.039976289796710,1
8.082148076453890,185.93241935475600,28407.66102588470,7.605420787733810,381.7618835882830,402.65802223264000,12.830646313172500,86.97972391731670,3.3734845141195000,1
,210.62735850548100,27983.17942203170,5.947212908027240,,436.8440525505290,16.127527143449200,64.56404411046560,4.290393223612020,1
7.70218309918713,192.13753061224000,18126.030963032400,9.154580506611480,364.1912269571670,646.7325987352090,14.376336909242000,90.5275363195179,4.382159162064480,1
6.75076118602011,207.25450536342500,23642.992596628400,7.691012379460730,293.7830398628190,446.6969390598090,6.0003909304893500,30.900815146077900,2.7777262647509400,1
,219.70604813973500,22387.315752754800,7.308500571669130,316.97300307263000,327.2895433835890,12.785265313763400,80.75786638068470,4.64936502812178,1
6.323942072569580,185.99241060624900,23234.788934234900,5.892962668914750,347.23682655314900,401.30489463039500,13.26328178732270,60.47403117761400,3.5750105760990700,1
5.4038836922267100,199.01667409215000,11571.421537186200,6.285433845719700,,377.4307462748560,11.859074319563000,74.0120431141782,3.189942299371130,1
5.699873488404510,159.43560108087200,31977.370136820900,5.249974384483520,,501.7432180670230,8.008011415089930,55.87024536465180,2.416402097988850,1
7.694264581971540,184.83630056639800,22673.0344718994,5.701063334216150,,439.6330268963010,8.857705530972910,64.97557391582570,5.707192759327160,1
8.581428693706040,186.60162110778500,20590.71211413800,3.924182928425400,366.1318999181250,384.30569829458200,9.999397816120340,66.69397283949570,3.3884482219420100,1
9.888941401311580,220.63882299221900,19892.38891391680,7.986456361636120,326.0765602807420,460.8124248503230,14.929172151503500,59.60280779405530,3.7501635103444100,1
3.4264503676355600,154.71172445985200,21839.69595639050,4.965722327957000,,437.3771805962570,14.689350595981800,56.49007684901040,5.978053939752290,1
8.370440489338630,231.44255333831300,15063.814968339600,12.279374176513600,,422.2938192522460,15.027087583820000,67.50300434801800,3.2106354104822300,1
,204.852186950213,13286.156575345700,9.09384342143146,332.84554447775600,365.6875203930600,8.589895534507550,76.3063756515083,4.26852451986332,1
8.390500571895510,215.29551801590400,27032.14226185960,6.553957721862110,282.8594530240480,443.44559028593600,12.84161099733480,46.36821940731080,4.150359337290420,1
7.581944679656730,193.2864626334160,21675.682866428600,9.821498519744830,381.9307439745550,414.81098538973500,16.109169169906200,92.60908363758070,4.833345773568090,1
9.850054687400440,208.74023200475300,35289.2371102066,8.350110051861990,337.2097419137130,462.48019891044600,10.105145943904300,50.88600603490620,4.5218361268659600,1
5.225683806899060,185.05044395099100,16276.398604470500,6.617097554173200,,394.634867724289,7.817811637117300,89.05258819146950,3.6957469824917300,1
9.663653196397620,233.48726795623800,13213.578253600500,10.149936905895800,293.07465745452200,326.77780298075000,10.43961936687410,62.455373067733600,4.741944304660500,1
,158.7629591628550,26210.116012222700,4.088762946636400,,354.8470532822730,16.00671093326130,85.33805330104510,5.010163393323610,1
7.935607325113080,207.0168520738290,19657.84331499780,8.604504846292840,312.34360712597300,358.8490033061340,21.22812723710720,63.77183268904520,3.61965073748165,1
8.928142080209760,197.64853023005700,27884.434251689600,8.968576039440350,,317.5326799498510,21.49786644469550,73.01113196656040,4.111101546196110,1
6.920342898512880,207.82136307849000,16689.79960375620,10.031146372241000,286.41386159175900,481.95587713104200,9.771895939622480,78.29502213613880,3.2662134754089100,1
10.53809844277250,200.13982871773100,13867.244195734900,7.365015093298830,409.4467298474220,340.8088227507880,17.073123080434400,72.73063947852150,3.823092676110030,1
5.72930291193782,162.85758508799000,34573.678785724400,5.6548563609759600,415.28707217243700,297.6313652164490,13.990842219488300,76.74467671800040,3.5563948119631100,1
5.33568880893353,178.64011866627400,37993.182754531100,9.772521848077080,343.25835928715300,465.07279582402900,14.834256983869000,65.32653148577670,3.9219763810567600,1
,177.17402078695200,38977.33079809640,5.4771613075826800,402.49939282930600,484.17295329829200,12.300106807983600,61.56947695408590,3.2615917307845500,1
6.769834880813580,177.17325799319400,34596.001871740700,2.8660730298495400,369.5329964853250,389.51628608691400,17.268073630973500,64.86860787758290,3.655789569066620,1
6.848329601322460,195.45148242169200,15908.642086031300,6.241348598048290,319.26472220015200,404.2048591920260,18.93733758411460,75.39279510352950,3.7322020177545100,1
,231.15982406732800,12856.728623409900,6.977018582904690,344.44773731524500,392.51690179297000,13.217222686954600,80.95645791823170,3.3082941798432300,1
,205.08878887104500,27064.41840881680,7.398378635841080,304.9264750684550,409.501841738755,18.521791547503700,61.48610514453480,4.599572634095480,1
,155.864381695285,28224.774178494300,8.366722754847870,392.582582266922,421.343736166148,18.778696100794500,52.640593959329400,4.930189986333270,1
8.589202343654150,233.72797460195000,7263.056749130120,6.953307779687910,268.97135529751700,258.88020903971500,8.986363424137610,41.93043890143850,4.041445670962360,1
8.473649322846750,182.99719873110200,36412.488259683900,6.144665655290560,,414.3080549418770,14.255356261876600,56.73518664400300,3.4878163065453500,1
7.591346093540150,199.2553218244230,25383.765183442500,7.924616265268950,318.6104784917450,416.4456174773970,20.11882693183790,48.27120968228570,4.515150113779180,1
8.137767883092490,203.8618673386870,24172.70331260780,6.844017626422230,305.83257968719700,470.83626451802900,19.232961414138300,30.708421300394200,5.003825786209150,1
5.352565979714760,150.49521432008500,27795.732040941000,5.464057647765710,445.9383911976930,422.4225086996840,16.144510444073400,78.37484518269920,4.7791870088188700,1
7.998090253941310,241.0002765118870,9609.740604778380,9.842346073333000,229.57556091890600,428.8823659071390,14.990566983235200,39.842379091535200,2.626546783770300,1
11.89807802974040,228.1326731898400,8296.550611117110,9.899636695088750,346.6497504059980,500.1692103256440,15.486862374734400,63.529460122034100,3.024968486584320,1
7.442536475327730,180.85909058042700,18223.027079632300,8.577249576739350,405.32001567447800,564.7934853202900,14.768336556220600,57.75755359567780,2.191138421703530,1
5.1408005276963300,209.3585611702620,21407.614287150700,4.415975931396430,230.55585580745400,378.8971896117620,2.1999999999999900,86.73722285990390,4.19225744935354,1
,242.41342924802100,9783.368727453490,6.400151955741600,211.85159230220100,351.9973602254740,10.407257493252900,69.90949068136920,4.626701022502610,1
6.947915533873990,219.5943849063770,10337.541702863700,10.414781002260000,,453.1519380703700,14.213798854799700,61.150299294519700,3.685079273135880,1
9.62210598702481,182.90972778877600,30307.217674994200,5.657004242761540,422.44568076530200,573.3304971144630,17.69971822487210,45.90678242024330,3.975571849056160,1
5.3612116660984600,171.3155430385800,24709.72885813720,4.184890691838290,366.81497891911300,490.65874698927600,15.12267224612120,33.11961259894040,1.81252893956422,1
4.909518983025120,186.19070317130700,13652.602029885000,9.318247597478520,,460.56672194405200,12.159456909040700,89.8302092930403,3.7855066443800300,1
6.376408434486550,182.1210381950740,33046.727605817900,5.35153318891046,362.35214343376400,350.23632637500900,7.5925157501404200,66.22567377981280,5.404045772985420,1
3.9401254598978200,163.17165313895100,25911.32167953700,4.138540036994000,371.96717975283400,487.9851851449730,17.751705391115900,63.61240285441540,3.4780048078685000,1
6.916825973221460,210.86043856058900,29263.554068981700,6.011610979169930,252.23132963398200,392.3635857582860,12.892210110530000,77.0797800059377,4.598622246118410,1
9.146557555894000,226.09342489483100,6787.484660017700,9.241762922024450,319.02580857134700,459.5690213665930,14.110476241241400,80.5711461864126,3.210881938583370,1
10.268414718941300,225.07421807536400,14694.420624957000,6.72284290895704,300.7637719072290,353.6309128926870,13.553796408122800,64.01294426739250,5.199864588297580,1
8.787667940586470,232.46263718036700,7035.13379657523,9.306448972235800,,415.62488165905100,12.051416569717300,,3.489945595277840,1
7.368768530294820,213.1970192164440,18452.02299450770,8.292444792039040,294.34485798287800,496.2708509833170,10.545091766314400,94.83774269711360,3.8138812762667700,1
9.352719752960570,207.46516043581200,23558.5547458282,6.504916049493930,346.5165346873110,420.5945918938740,10.986682526950100,,3.3982641645653200,1
9.393148441549060,215.05136457391600,20592.258942126400,10.08953714883010,331.338738654354,447.0744599342790,10.778632633397700,54.4269683662254,4.665681059368010,1
